Ngay,available_from,rain_30d,rain_90d,rain_90d_anom,waterbal_90d,tmax_30d,hot_days_30d,oni,oni_chg_3m,enso
2024-07-31,2024-07-31,360.64000099,713.200007216,105.00038288468284,366.64142789600004,26.333000000000002,0.0,0.49,-1.1300000000000001,0
2024-08-01,2024-08-01,356.70000131,716.7600073360001,4.73436107698933,370.701036496,26.298333333333336,0.0,0.22,-1.04,0
2024-08-02,2024-08-02,344.440000618,716.9000072440001,4.87436098498938,370.64398822399994,26.337,0.0,0.22,-1.04,0
2024-08-05,2024-08-05,357.700001618,742.440007824,30.414361564989235,399.153158184,26.386666666666667,0.0,0.22,-1.04,0
2024-08-06,2024-08-06,348.42000201800005,749.040008184,37.014361924989316,407.510620104,26.365666666666666,0.0,0.22,-1.04,0
2024-08-07,2024-08-07,348.820001858,757.2200079639999,45.194361704989205,417.24280310399996,26.344333333333335,0.0,0.22,-1.04,0
2024-08-08,2024-08-08,337.840001538,759.8800080440001,47.85436178498935,421.795788084,26.37933333333333,0.0,0.22,-1.04,0
2024-08-09,2024-08-09,332.640001378,762.140008084,50.11436182498926,425.372798864,26.396333333333335,0.0,0.22,-1.04,0
2024-08-12,2024-08-12,309.600001838,763.240007996,51.214361736989304,430.439121236,26.573,0.0,0.22,-1.04,0
2024-08-13,2024-08-13,293.380000316,761.520008274,49.49436201498929,429.542411074,26.713,0.0,0.22,-1.04,0
2024-08-14,2024-08-14,286.180000836,757.500007954,45.474361694989284,426.291321874,26.886000000000003,0.0,0.22,-1.04,0
2024-08-15,2024-08-15,283.180000716,746.300007274,34.27436101498927,414.859468494,26.977333333333334,0.0,0.22,-1.04,0
2024-08-16,2024-08-16,269.740000676,736.940006434,24.91436017498927,405.291103714,27.09466666666667,0.0,0.22,-1.04,0
2024-08-19,2024-08-19,224.539999886,721.720006384,9.694360124989316,386.414808644,27.507333333333335,0.0,0.22,-1.04,0
2024-08-20,2024-08-20,215.420000286,720.040006364,8.014360104989237,384.91442348399994,27.639666666666667,0.0,0.22,-1.04,0
2024-08-21,2024-08-21,198.85999991399999,711.880005192,-0.14564106701072888,375.94557913200003,27.755999999999997,0.0,0.22,-1.04,0
2024-08-22,2024-08-22,185.80000023399998,712.660005102,0.6343588429892861,376.740758862,27.87066666666667,0.0,0.22,-1.04,0
2024-08-23,2024-08-23,183.120000024,715.840005022,3.8143587629892863,380.37776690199996,27.959333333333333,0.0,0.22,-1.04,0
2024-08-26,2024-08-26,184.040000564,739.3800049820001,27.354358722989332,405.14555662199996,28.263333333333332,0.0,0.22,-1.04,0
2024-08-27,2024-08-27,180.16000168399998,745.260005862,33.23435960298923,410.24159972200005,28.358333333333334,0.0,0.22,-1.04,0
2024-08-28,2024-08-28,188.800001264,747.480004962,35.454358702989225,411.572730182,28.381666666666664,0.0,0.22,-1.04,0
2024-08-29,2024-08-29,195.900001404,758.1200051220001,46.09435886298934,422.079160742,28.358,0.0,0.22,-1.04,0
2024-08-30,2024-08-30,200.700001604,771.3400052220001,59.31435896298933,436.235395622,28.31833333333333,0.0,0.22,-1.04,0
2024-09-02,2024-09-02,215.160002096,793.780006042,14.990672279494333,461.391983002,28.159333333333336,0.0,0.08,-0.74,0
2024-09-03,2024-09-03,214.700001376,794.600005482,15.810671719494394,462.881609222,28.096333333333334,0.0,0.08,-0.74,0
2024-09-04,2024-09-04,227.320000656,814.920005072,36.130671309494346,484.911352352,28.013666666666666,0.0,0.08,-0.74,0
2024-09-05,2024-09-05,233.140001856,823.840006552,45.05067278949434,495.180040932,27.938666666666666,0.0,0.08,-0.74,0
2024-09-06,2024-09-06,237.68000203600002,830.0800061919999,51.29067242949429,502.583786112,27.85033333333333,0.0,0.08,-0.74,0
2024-09-09,2024-09-09,248.660002056,830.720006812,51.93067304949432,505.054396672,27.707666666666668,0.0,0.08,-0.74,0
2024-09-10,2024-09-10,253.54000207599998,839.400006972,60.610673209494394,515.534140932,27.68,0.0,0.08,-0.74,0
2024-09-11,2024-09-11,256.160001856,841.8400066620001,63.05067289949443,519.4970058419999,27.671333333333333,0.0,0.08,-0.74,0
2024-09-12,2024-09-12,260.980001718,843.6000065220001,64.81067275949442,521.853898522,27.660333333333334,0.0,0.08,-0.74,0
2024-09-13,2024-09-13,268.94000129799997,851.2800060019999,72.4906722394943,531.140535022,27.572333333333333,0.0,0.08,-0.74,0
2024-09-16,2024-09-16,312.40000365799995,892.540007762,113.75067399949432,578.5934624419999,27.247,0.0,0.08,-0.74,0
2024-09-17,2024-09-17,332.000002968,903.240006882,124.45067311949435,590.752098542,27.145666666666667,0.0,0.08,-0.74,0
2024-09-18,2024-09-18,351.700003748,913.560007222,134.77067345949433,602.1912008620001,26.971999999999998,0.0,0.08,-0.74,0
2024-09-19,2024-09-19,358.080003868,908.280008282,129.4906745194944,596.343660722,26.889,0.0,0.08,-0.74,0
2024-09-20,2024-09-20,371.84000504,910.260008882,131.47067511949433,598.508414382,26.794666666666668,0.0,0.08,-0.74,0
2024-09-23,2024-09-23,414.4000049,931.380007682,152.5906739194944,621.125235902,26.375,0.0,0.08,-0.74,0
2024-09-24,2024-09-24,407.16000492,928.8600079619999,150.0706741994943,619.241376522,26.300333333333334,0.0,0.08,-0.74,0
2024-09-25,2024-09-25,397.06000554,930.1800077620001,151.39067399949442,620.624702222,26.319,0.0,0.08,-0.74,0
2024-09-26,2024-09-26,390.4200054,925.020008442,146.2306746794943,615.372431242,26.345000000000002,0.0,0.08,-0.74,0
2024-09-27,2024-09-27,383.50000608,930.380008634,151.59067487149434,621.391756014,26.36466666666667,0.0,0.08,-0.74,0
2024-09-30,2024-09-30,361.40000549999996,924.020008694,145.23067493149438,616.095976534,26.55366666666667,0.0,0.08,-0.74,0
2024-10-01,2024-10-01,346.42000556,909.540008154,96.2357618564248,601.243327154,26.566333333333333,0.0,-0.07,-0.56,0
2024-10-02,2024-10-02,349.68000514,912.080007994,98.77576169642475,603.2168768939999,26.56533333333333,0.0,-0.07,-0.56,0
2024-10-03,2024-10-03,345.66000576,915.520008034,102.21576173642484,606.9381093339999,26.623333333333335,0.0,-0.07,-0.56,0
2024-10-04,2024-10-04,325.64000622000003,910.6600084940001,97.35576219642485,602.2975118339999,26.681333333333335,0.0,-0.07,-0.56,0
2024-10-07,2024-10-07,311.24000422,889.760007954,76.45576165642478,582.886910614,26.80566666666667,0.0,-0.07,-0.56,0
2024-10-08,2024-10-08,315.46000463999997,890.8800078940001,77.57576159642485,584.712941334,26.798000000000002,0.0,-0.07,-0.56,0
2024-10-09,2024-10-09,309.98000446000003,885.7000076740001,72.39576137642484,579.2811177140001,26.818666666666665,0.0,-0.07,-0.56,0
2024-10-10,2024-10-10,302.46000426,877.0400079140001,63.73576161642484,569.556668714,26.849666666666668,0.0,-0.07,-0.56,0
2024-10-11,2024-10-11,303.20000438,868.960008074,55.65576177642481,560.629093194,26.868333333333332,0.0,-0.07,-0.56,0
2024-10-14,2024-10-14,282.24000225000003,849.180006404,35.875760106424764,535.668017244,27.022000000000002,0.0,-0.07,-0.56,0
2024-10-15,2024-10-15,277.26000085000004,847.600005604,34.29575930642477,533.0345250439999,27.101999999999997,0.0,-0.07,-0.56,0
2024-10-16,2024-10-16,275.16000165,841.2000058039999,27.895759506424724,525.696719084,27.158333333333335,0.0,-0.07,-0.56,0
2024-10-17,2024-10-17,264.76000271,839.540006144,26.2357598464248,523.477746304,27.200666666666667,0.0,-0.07,-0.56,0
2024-10-18,2024-10-18,247.84000167,824.080005304,10.775759006424778,506.75785766399997,27.259666666666668,0.0,-0.07,-0.56,0
2024-10-21,2024-10-21,221.62000084,803.500006194,-9.80424010357524,483.454290434,27.402333333333335,0.0,-0.07,-0.56,0
2024-10-22,2024-10-22,208.58000152,801.4000063240001,-11.904239973575159,481.61614692399996,27.486,0.0,-0.07,-0.56,0
2024-10-23,2024-10-23,197.860001328,788.420007052,-24.88423924557526,468.017892692,27.52833333333333,0.0,-0.07,-0.56,0
2024-10-24,2024-10-24,192.160001076,772.8600071999999,-40.44423909757529,450.41371882,27.570333333333334,0.0,-0.07,-0.56,0
2024-10-25,2024-10-25,185.220001056,766.32000716,-46.98423913757517,442.42947591999996,27.540333333333333,0.0,-0.07,-0.56,0
2024-10-28,2024-10-28,218.66000021600001,785.8800075,-27.424238797575185,465.88412407399994,26.910666666666668,0.0,-0.07,-0.56,0
2024-10-29,2024-10-29,215.259999916,779.86000746,-33.4442388375752,461.705717614,26.777666666666665,0.0,-0.07,-0.56,0
2024-10-30,2024-10-30,209.15999997600002,776.48000736,-36.824238937575274,459.173221034,26.69833333333333,0.0,-0.07,-0.56,0
2024-10-31,2024-10-31,215.399999716,780.5000072519999,-32.80423904557529,463.779568446,26.662,0.0,-0.07,-0.56,0
2024-11-01,2024-11-01,221.13999913600003,785.980006372,95.19739723125008,470.599219346,26.62,0.0,-0.17,-0.39,0
2024-11-04,2024-11-04,234.139999136,780.7600055319999,89.97739639124995,467.28694446599997,26.491333333333333,0.0,-0.17,-0.39,0
2024-11-05,2024-11-05,230.279999516,774.020005812,83.23739667125005,461.29650120599996,26.491,0.0,-0.17,-0.39,0
2024-11-06,2024-11-06,220.67999925600003,772.600005672,81.81739653124998,460.785682766,26.437333333333335,0.0,-0.17,-0.39,0
2024-11-07,2024-11-07,211.75999911600002,770.000005632,79.21739649125004,459.24965112599995,26.39,0.0,-0.17,-0.39,0
2024-11-08,2024-11-08,208.599999106,767.240005622,76.45739648125004,456.97634519599995,26.299333333333333,0.0,-0.17,-0.39,0
2024-11-11,2024-11-11,196.65999972600002,759.380005544,68.59739640325006,449.2865824379999,26.241,0.0,-0.17,-0.39,0
2024-11-12,2024-11-12,220.100001996,785.760007724,94.97739858325008,477.433870538,26.169666666666668,0.0,-0.17,-0.39,0
2024-11-13,2024-11-13,219.06000207600002,785.060007764,94.27739862325006,477.63412185799996,26.11133333333333,0.0,-0.17,-0.39,0
2024-11-14,2024-11-14,204.440002876,782.300007804,91.51739866324999,474.974384678,26.137999999999998,0.0,-0.17,-0.39,0
2024-11-15,2024-11-15,193.240002476,780.800007784,90.01739864324998,473.85785983799997,26.173000000000002,0.0,-0.17,-0.39,0
2024-11-18,2024-11-18,173.24000204600003,775.9000077540001,85.11739861325009,469.35322466799994,26.301,0.0,-0.17,-0.39,0
2024-11-19,2024-11-19,163.540001466,774.3200077460001,83.53739860525013,468.28571847999996,26.313666666666666,0.0,-0.17,-0.39,0
2024-11-20,2024-11-20,154.44000186600002,772.140007826,81.35739868525002,466.90368304,26.337666666666667,0.0,-0.17,-0.39,0
2024-11-21,2024-11-21,148.840001586,767.120007886,76.33739874525008,462.56253632,26.379666666666665,0.0,-0.17,-0.39,0
2024-11-22,2024-11-22,148.580001578,760.840007806,70.05739866525005,456.73349442,26.389000000000003,0.0,-0.17,-0.39,0
2024-11-25,2024-11-25,143.64000156999998,718.900007606,28.117398465250062,415.25174671999997,26.517999999999997,0.0,-0.17,-0.39,0
2024-11-26,2024-11-26,115.18000277,705.320008086,14.537398945250061,401.18926533999996,26.767,0.0,-0.17,-0.39,0
2024-11-27,2024-11-27,102.64000177000001,692.6200078659999,1.8373987252499546,387.78925028,26.903333333333332,0.0,-0.17,-0.39,0
2024-11-28,2024-11-28,98.9000018,678.0600076559999,-12.722601484750044,372.52970201,26.937333333333335,0.0,-0.17,-0.39,0
2024-11-29,2024-11-29,96.44000178,667.000007256,-23.782601884749965,360.79546476999997,26.878,0.0,-0.17,-0.39,0
2024-12-02,2024-12-02,61.560002579999995,631.780007256,160.1562449495645,325.38359685,26.868000000000002,0.0,-0.21,-0.29,0
2024-12-03,2024-12-03,56.400002660000006,609.6800076559999,138.05624534956445,302.78676986999994,26.894333333333332,0.0,-0.21,-0.29,0
2024-12-04,2024-12-04,49.060002360000006,596.680006036,125.05624372956453,289.77271994999995,26.870333333333335,0.0,-0.21,-0.29,0
2024-12-05,2024-12-05,46.38000228000001,582.720006056,111.09624374956451,274.85477690999994,26.868666666666666,0.0,-0.21,-0.29,0
2024-12-06,2024-12-06,46.22000226,578.1400057359999,106.51624342956444,270.09794413,26.916333333333334,0.0,-0.21,-0.29,0
2024-12-09,2024-12-09,45.380002250000004,554.460005616,82.83624330956451,246.04650084999997,26.942,0.0,-0.21,-0.29,0
2024-12-10,2024-12-10,47.70000219,552.240005956,80.61624364956452,244.89177938999998,26.834,0.0,-0.21,-0.29,0
2024-12-11,2024-12-11,56.84000241,555.240006236,83.61624392956452,250.45684267,26.687333333333335,0.0,-0.21,-0.29,0
2024-12-12,2024-12-12,30.04000003,546.8600064560001,75.23624414956458,242.74598304999998,26.651999999999997,0.0,-0.21,-0.29,0
2024-12-13,2024-12-13,30.24000009,531.540004416,59.91624210956451,227.06223534999998,26.594333333333335,0.0,-0.21,-0.29,0
2024-12-16,2024-12-16,42.500001770000004,491.080006576,19.456244269564536,186.70004964999998,26.014333333333333,0.0,-0.21,-0.29,0
2024-12-17,2024-12-17,42.500001770000004,468.360005776,-3.2637565304355007,162.12344969,25.911333333333335,0.0,-0.21,-0.29,0
2024-12-18,2024-12-18,42.640001778,460.46000566400005,-11.16375664243543,153.799035918,25.828,0.0,-0.21,-0.29,0
2024-12-19,2024-12-19,41.520001758,444.000004464,-27.623757842435452,136.45662063799998,25.732333333333333,0.0,-0.21,-0.29,0
2024-12-20,2024-12-20,41.420001758000005,417.48000446400005,-54.143757842435434,108.61493305799999,25.603,0.0,-0.21,-0.29,0
2024-12-23,2024-12-23,40.680001758,381.400004404,-90.22375790243547,70.460778158,25.21333333333333,0.0,-0.21,-0.29,0
2024-12-24,2024-12-24,41.440001758,375.60000438400004,-96.02375792243544,66.75219516799999,25.035333333333334,0.0,-0.21,-0.29,0
2024-12-25,2024-12-25,44.780001938,373.260004144,-98.36375816243549,66.563410928,24.880333333333336,0.0,-0.21,-0.29,0
2024-12-26,2024-12-26,45.340001938,367.160003944,-104.4637583624355,61.33470708799998,24.835,0.0,-0.21,-0.29,0
2024-12-27,2024-12-27,46.660001938,367.96000392400003,-103.66375838243545,63.52671998799998,24.811666666666664,0.0,-0.21,-0.29,0
2024-12-30,2024-12-30,46.320001938,348.800003634,-122.82375867243547,44.984810557999985,24.837333333333333,0.0,-0.21,-0.29,0
2024-12-31,2024-12-31,46.060001938,338.300003454,-133.3237588524355,36.09386235799998,24.697000000000003,0.0,-0.21,-0.29,0
2025-01-01,2025-01-01,46.640001938,332.760003434,101.04787464703207,31.130944537999987,24.632333333333335,0.0,-0.3,-0.22999999999999998,0
2025-01-02,2025-01-02,44.940001938,328.98000337400003,97.26787458703211,28.164358897999982,24.58466666666667,0.0,-0.3,-0.22999999999999998,0
2025-01-03,2025-01-03,43.880001958,327.080003454,95.36787466703208,27.15387790599998,24.497666666666664,0.0,-0.3,-0.22999999999999998,0
2025-01-06,2025-01-06,42.040002038000004,299.76000341400004,68.04787462703212,-2.5796646140000163,24.287,0.0,-0.3,-0.22999999999999998,0
2025-01-07,2025-01-07,42.000002038,296.460003394,64.74787460703209,-6.013151234000016,24.298333333333336,0.0,-0.3,-0.22999999999999998,0
2025-01-08,2025-01-08,42.000002038,294.00000339400003,62.28787460703211,-8.434075634000017,24.316,0.0,-0.3,-0.22999999999999998,0
2025-01-09,2025-01-09,38.220001978,287.26000355400004,55.54787476703211,-15.817575814000016,24.404333333333334,0.0,-0.3,-0.22999999999999998,0
2025-01-10,2025-01-10,28.520001757999996,282.020003894,50.30787510703209,-21.366918914000017,24.392999999999997,0.0,-0.3,-0.22999999999999998,0
2025-01-13,2025-01-13,20.980001838,256.960004884,25.247876097032076,-46.36550308400002,24.171666666666667,0.0,-0.3,-0.22999999999999998,0
2025-01-14,2025-01-14,10.200000247999998,245.720004494,14.00787570703207,-57.45237983400002,24.299666666666667,0.0,-0.3,-0.22999999999999998,0
2025-01-15,2025-01-15,9.500000228,235.820004094,4.107875307032089,-67.73723029400001,24.42866666666667,0.0,-0.3,-0.22999999999999998,0
2025-01-16,2025-01-16,9.500000228,230.020004334,-1.6921244529679313,-73.94886115400001,24.384666666666664,0.0,-0.3,-0.22999999999999998,0
2025-01-17,2025-01-17,9.320000219999999,225.200004044,-6.512124742967927,-79.054588824,24.335,0.0,-0.3,-0.22999999999999998,0
2025-01-20,2025-01-20,9.340000219999999,199.280003564,-32.432125222967926,-108.40978644400002,24.499333333333333,0.0,-0.3,-0.22999999999999998,0
2025-01-21,2025-01-21,9.320000219999999,198.680003556,-33.03212523096792,-109.53900873200001,24.616,0.0,-0.3,-0.22999999999999998,0
2025-01-22,2025-01-22,9.12000022,198.360003548,-33.352125238967915,-110.18562780000002,24.76966666666667,0.0,-0.3,-0.22999999999999998,0
2025-01-23,2025-01-23,7.840000219999999,198.22000354800002,-33.4921252389679,-110.62214826000002,24.987333333333332,0.0,-0.3,-0.22999999999999998,0
2025-01-24,2025-01-24,4.50000004,192.920003548,-38.79212523896791,-117.80630764000001,25.199666666666666,0.0,-0.3,-0.22999999999999998,0
2025-01-27,2025-01-27,2.48000003,148.060003768,-83.65212501896792,-171.925905774,25.313333333333333,0.0,-0.3,-0.22999999999999998,0
2025-01-28,2025-01-28,2.48000003,145.600003748,-86.11212503896792,-175.66181779400003,25.328,0.0,-0.3,-0.22999999999999998,0
2025-01-29,2025-01-29,2.4000000299999997,135.800003948,-95.91212483896791,-186.42610963400003,25.285666666666664,0.0,-0.3,-0.22999999999999998,0
2025-01-30,2025-01-30,2.14000001,119.300004328,-112.41212445896792,-204.26699751400002,25.37633333333333,0.0,-0.3,-0.22999999999999998,0
2025-01-31,2025-01-31,1.5600000100000002,109.760004528,-121.95212425896793,-214.91741195400002,25.464,0.0,-0.3,-0.22999999999999998,0
2025-02-03,2025-02-03,1.18000001,91.540004248,-9.839760234802355,-238.926503734,25.942333333333334,0.0,-0.42,-0.24999999999999997,0
2025-02-04,2025-02-04,1.18000001,89.720004308,-11.659760174802358,-241.90224031400004,25.962333333333333,0.0,-0.42,-0.24999999999999997,0
2025-02-05,2025-02-05,1.18000001,89.180004308,-12.199760174802364,-243.86187035400002,25.997666666666667,0.0,-0.42,-0.24999999999999997,0
2025-02-06,2025-02-06,1.18000001,89.040004298,-12.339760184802358,-245.47279498400002,26.033333333333335,0.0,-0.42,-0.24999999999999997,0
2025-02-07,2025-02-07,1.18000001,88.560004298,-12.819760184802362,-246.54288284400002,26.043666666666663,0.0,-0.42,-0.24999999999999997,0
2025-02-10,2025-02-10,1.24000001,57.840001978000004,-43.539762504802354,-279.317909724,26.09766666666667,0.0,-0.42,-0.24999999999999997,0
2025-02-11,2025-02-11,4.559999810000001,57.380001818,-43.99976266480236,-279.957026064,26.244333333333334,0.0,-0.42,-0.24999999999999997,0
2025-02-12,2025-02-12,5.859999838,58.380001846,-42.99976263680236,-279.134888956,26.4,0.0,-0.42,-0.24999999999999997,0
2025-02-13,2025-02-13,5.899999828,58.380001846,-42.99976263680236,-279.45273187600003,26.499666666666666,0.0,-0.42,-0.24999999999999997,0
2025-02-14,2025-02-14,6.259999836,58.260001834,-43.11976264880236,-280.04722906800004,26.63266666666667,0.0,-0.42,-0.24999999999999997,0
2025-02-17,2025-02-17,7.659999836,58.520001814,-42.85976266880236,-281.283449748,27.104,0.0,-0.42,-0.24999999999999997,0
2025-02-18,2025-02-18,9.759999836,60.520001814,-40.85976266880236,-279.926120728,27.175333333333334,0.0,-0.42,-0.24999999999999997,0
2025-02-19,2025-02-19,10.759999836,61.200001814,-40.17976266880236,-279.584334348,27.215,0.0,-0.42,-0.24999999999999997,0
2025-02-20,2025-02-20,11.499999876,61.600001854000006,-39.77976262880235,-279.910879908,27.271333333333338,0.0,-0.42,-0.24999999999999997,0
2025-02-21,2025-02-21,12.079999876,61.880001854,-39.49976262880236,-280.542668368,27.287666666666667,0.0,-0.42,-0.24999999999999997,0
2025-02-24,2025-02-24,14.699999886,64.02000186400001,-37.35976261880235,-277.567681178,26.953666666666667,0.0,-0.42,-0.24999999999999997,0
2025-02-25,2025-02-25,14.799999886,64.100001864,-37.27976261880235,-277.682204398,26.949333333333335,0.0,-0.42,-0.24999999999999997,0
2025-02-26,2025-02-26,14.879999886,64.040001854,-37.33976262880236,-277.637966068,27.060333333333336,0.0,-0.42,-0.24999999999999997,0
2025-02-27,2025-02-27,15.299999886,64.460001854,-36.91976262880236,-278.59403026800004,27.239333333333335,0.0,-0.42,-0.24999999999999997,0
2025-02-28,2025-02-28,15.599999886,64.320001854,-37.05976262880236,-280.553248608,27.468,0.0,-0.42,-0.24999999999999997,0
2025-03-03,2025-03-03,15.619999886,61.880001834,-6.135966622817207,-288.950005208,27.91866666666667,0.0,-0.45,-0.24000000000000002,0
2025-03-04,2025-03-04,16.299999906,61.460001874,-6.555966582817206,-291.30635888800003,27.965333333333334,0.0,-0.45,-0.24000000000000002,0
2025-03-05,2025-03-05,18.939999706000002,64.100001674,-3.9159667828172076,-289.840735008,28.07633333333333,0.0,-0.45,-0.24000000000000002,0
2025-03-06,2025-03-06,20.099999724,63.600001772,-4.4159666848172066,-292.19030877,28.280000000000005,0.0,-0.45,-0.24000000000000002,0
2025-03-07,2025-03-07,20.579999744000002,63.800001791999996,-4.215966664817209,-293.28685599,28.358666666666668,0.0,-0.45,-0.24000000000000002,0
2025-03-10,2025-03-10,22.399999694,61.800001682,-6.215966774817204,-298.28674948,28.464333333333332,0.0,-0.45,-0.24000000000000002,0
2025-03-11,2025-03-11,22.499999694,52.200001462,-15.815966994817202,-311.04594960000003,28.682000000000002,0.0,-0.45,-0.24000000000000002,0
2025-03-12,2025-03-12,23.479999694,51.280001642,-16.735966814817203,-314.60328508000003,28.871333333333332,0.0,-0.45,-0.24000000000000002,0
2025-03-13,2025-03-13,20.159999894000002,47.300001622,-20.715966834817202,-321.17307766000005,29.00766666666667,0.0,-0.45,-0.24000000000000002,0
2025-03-14,2025-03-14,18.779999866,45.620001542,-22.39596691481721,-325.23393604000006,29.122666666666667,0.0,-0.45,-0.24000000000000002,0
2025-03-17,2025-03-17,19.799999877999998,36.279999942,-31.735968514817202,-342.54967858000003,29.279,0.0,-0.45,-0.24000000000000002,0
2025-03-18,2025-03-18,19.179999878,36.119999934,-31.895968522817206,-344.563728848,29.24566666666667,0.0,-0.45,-0.24000000000000002,0
2025-03-19,2025-03-19,19.119999877999998,36.119999934,-31.895968522817206,-345.90472246800005,29.177,0.0,-0.45,-0.24000000000000002,0
2025-03-20,2025-03-20,17.019999878,36.119999934,-31.895968522817206,-347.146057368,29.105000000000004,0.0,-0.45,-0.24000000000000002,0
2025-03-21,2025-03-21,16.019999878,36.119999934,-31.895968522817206,-348.75883382800004,29.117666666666665,0.0,-0.45,-0.24000000000000002,0
2025-03-24,2025-03-24,14.559999838000001,34.619999934,-33.395968522817206,-359.66850911800003,29.306,0.0,-0.45,-0.24000000000000002,0
2025-03-25,2025-03-25,13.419999818,31.279999754,-36.7359687028172,-366.445146678,29.500999999999998,0.0,-0.45,-0.24000000000000002,0
2025-03-26,2025-03-26,12.059999828,30.739999754000003,-37.2759687028172,-369.61907549800003,29.724333333333334,0.0,-0.45,-0.24000000000000002,0
2025-03-27,2025-03-27,12.039999828000001,29.479999754,-38.5359687028172,-372.97686083800005,29.891000000000002,0.0,-0.45,-0.24000000000000002,0
2025-03-28,2025-03-28,14.519999788,31.879999704,-36.135968752817206,-371.758929928,30.04866666666667,0.0,-0.45,-0.24000000000000002,0
2025-03-31,2025-03-31,16.299999818,34.039999714000004,-33.9759687428172,-375.617263778,29.981333333333335,0.0,-0.45,-0.24000000000000002,0
2025-04-01,2025-04-01,16.419999818,33.579999713999996,-76.86716772270557,-377.422272338,29.866666666666667,0.0,-0.24,0.06,0
2025-04-02,2025-04-02,21.639999818,38.579999714,-71.86716772270557,-374.065510458,29.720000000000002,0.0,-0.24,0.06,0
2025-04-03,2025-04-03,20.979999797999998,38.559999714,-71.88716772270557,-376.578664086,29.682000000000002,0.0,-0.24,0.06,0
2025-04-04,2025-04-04,18.499999998,38.619999714,-71.82716772270557,-378.332364146,29.67033333333334,0.0,-0.24,0.06,0
2025-04-07,2025-04-07,17.75999998,39.519999734,-70.92716770270556,-382.304791426,29.946,0.0,-0.24,0.06,0
2025-04-08,2025-04-08,17.96000004,41.159999734,-69.28716770270557,-381.81491338600006,30.137999999999998,0.0,-0.24,0.06,0
2025-04-09,2025-04-09,19.699999990000002,43.279999694000004,-67.16716774270557,-380.540139306,30.309,0.0,-0.24,0.06,0
2025-04-10,2025-04-10,22.95999999,46.639999694000004,-63.807167742705566,-377.324063506,30.302666666666667,0.0,-0.24,0.06,0
2025-04-11,2025-04-11,23.22000001,47.939999714,-62.50716772270557,-377.558788506,30.330333333333332,0.0,-0.24,0.06,0
2025-04-14,2025-04-14,31.02000025,54.759999944,-55.68716749270557,-374.347519936,30.263333333333335,0.0,-0.24,0.06,0
2025-04-15,2025-04-15,30.08000023,55.699999924000004,-54.747167512705566,-375.274328996,30.273000000000003,0.0,-0.24,0.06,0
2025-04-16,2025-04-16,31.94000021,58.71999992400001,-51.72716751270556,-373.599619556,30.372,0.0,-0.24,0.06,0
2025-04-17,2025-04-17,33.80000014,60.599999854,-49.847167582705566,-371.79036476600004,30.457333333333334,0.0,-0.24,0.06,0
2025-04-18,2025-04-18,37.28000052,64.060000234,-46.38716720270557,-369.254489346,30.63266666666667,0.0,-0.24,0.06,0
2025-04-21,2025-04-21,39.48000055,66.260000264,-44.18716717270557,-370.450995936,31.182666666666666,1.0,-0.24,0.06,0
2025-04-22,2025-04-22,40.000000549999996,66.780000264,-43.667167172705575,-370.926033096,31.295333333333335,1.0,-0.24,0.06,0
2025-04-23,2025-04-23,41.580000569999996,68.360000284,-42.087167152705575,-369.75624987599997,31.300333333333334,1.0,-0.24,0.06,0
2025-04-24,2025-04-24,45.52000072,72.300000434,-38.14716700270557,-365.799414566,31.30166666666667,1.0,-0.24,0.06,0
2025-04-25,2025-04-25,56.38000136000001,83.140001074,-27.307166362705573,-354.702655486,31.245333333333335,1.0,-0.24,0.06,0
2025-04-28,2025-04-28,56.340001459999996,86.520001134,-23.927166302705572,-354.09407854600005,31.234666666666666,1.0,-0.24,0.06,0
2025-04-29,2025-04-29,55.10000143,86.520001134,-23.927166302705572,-355.621565326,31.29733333333333,1.0,-0.24,0.06,0
2025-04-30,2025-04-30,55.000001450000006,86.900001154,-23.547166282705575,-357.085482626,31.441333333333333,1.0,-0.24,0.06,0
2025-05-01,2025-05-01,58.02000145,90.040001154,-169.95946229688712,-354.72059370600005,31.562,1.0,-0.06,0.36,0
2025-05-02,2025-05-02,58.260001849999995,95.52000155399999,-164.47946189688713,-349.264377686,31.69066666666667,1.0,-0.06,0.36,0
2025-05-05,2025-05-05,80.98000269,118.780002394,-141.2194610568871,-324.530294706,31.609666666666666,1.0,-0.06,0.36,0
2025-05-06,2025-05-06,87.38000260999999,125.72000233399999,-134.27946111688712,-317.615405266,31.560999999999996,1.0,-0.06,0.36,0
2025-05-07,2025-05-07,94.66000273,133.000002454,-126.99946099688711,-309.416023986,31.480333333333338,1.0,-0.06,0.36,0
2025-05-08,2025-05-08,97.44000293799999,137.420002662,-122.5794607888871,-304.96900017800004,31.430000000000003,1.0,-0.06,0.36,0
2025-05-09,2025-05-09,101.00000303799999,143.100002722,-116.8994607288871,-299.232121898,31.36366666666667,1.0,-0.06,0.36,0
2025-05-12,2025-05-12,126.640003838,171.400003742,-88.59945970888711,-271.70478615800005,31.23033333333333,1.0,-0.06,0.36,0
2025-05-13,2025-05-13,131.340003958,176.520003874,-83.47945957688711,-265.80271044600005,31.155666666666665,1.0,-0.06,0.36,0
2025-05-14,2025-05-14,139.420004358,188.280004474,-71.7194589768871,-253.540850846,31.08233333333333,1.0,-0.06,0.36,0
