date,region,province,latitude,longitude,elevation_m,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,rain_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_mean,shortwave_radiation_sum,et0_fao_evapotranspiration
2008-04-12 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.16675,30.473001,20.573,0.6,3.0,0.6,80.05958,96.36095,55.156605,3.3105567,21.93,4.484776
2008-04-13 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.516752,31.023,20.223001,0.0,0.0,0.0,73.03977,98.48364,40.974022,3.3613338,23.61,4.9055634
2008-04-14 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.514666,30.723001,20.023,0.0,0.0,0.0,71.62029,96.64842,44.10658,4.030883,22.82,4.786798
2008-04-15 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.985504,32.273,19.973001,0.0,0.0,0.0,67.596214,93.097374,36.79459,5.3043175,24.51,5.298941
2008-04-16 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.864668,31.923,21.373001,0.6,2.0,0.6,72.1442,99.38896,37.828083,5.7105865,22.77,4.9091873
2008-04-17 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.248003,30.123001,21.223001,18.1,18.0,18.1,85.840935,99.69396,55.793045,4.5675364,21.11,4.2794557
2008-04-18 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.04175,27.173,20.073,6.5,5.0,6.5,90.13733,100.0,70.19717,3.7204363,15.81,3.1329703
2008-04-19 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.827166,31.773,18.773,1.7,3.0,1.7,78.94154,99.37679,44.696655,3.4421487,23.37,4.807644
2008-04-20 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.33967,31.573,20.423,0.2,1.0,0.2,77.60421,97.25654,44.36318,3.4371836,22.73,4.661597
2008-04-21 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,26.16883,32.773,20.173,0.0,0.0,0.0,70.66137,99.38502,35.55497,4.697343,24.85,5.344381
2008-04-22 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,26.781332,33.372997,19.873001,0.0,0.0,0.0,67.12675,98.76919,36.219963,4.495335,25.43,5.4647408
2008-04-23 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.912582,30.923,20.523,4.5,4.0,4.5,77.99701,94.056984,49.01147,4.8944755,21.48,4.4263387
2008-04-24 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.87925,30.373001,20.573,0.0,0.0,0.0,73.62997,97.25965,48.25866,11.733965,21.86,4.865156
2008-04-25 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.064667,31.623001,20.023,0.0,0.0,0.0,74.190414,98.15806,41.008152,6.402719,23.18,4.866717
