ngay,gia,chenh_lech,pct_change
2020-10-11,11120.0,,0.0
2020-10-12,11120.0,0.0,0.0
2020-10-13,11120.0,,0.0
2020-10-14,11120.0,,0.0
2020-10-15,11120.0,,0.0
2020-10-16,11120.0,,0.0
2020-10-17,11120.0,,0.0
2020-10-18,11120.0,,0.0
2020-10-19,11120.0,,0.0
2020-10-20,11120.0,,0.0
2020-10-21,11120.0,,0.0
2020-10-22,11120.0,,0.0
2020-10-23,11120.0,,0.0
2020-10-24,11120.0,,0.0
2020-10-25,11120.0,,0.0
2020-10-26,11120.0,,0.0
2020-10-27,11210.0,90.0,0.008093525179856176
2020-10-28,11210.0,,0.0
2020-10-29,11210.0,,0.0
2020-10-30,11210.0,,0.0
2020-10-31,11210.0,,0.0
2020-11-01,11210.0,,0.0
2020-11-02,11210.0,,0.0
2020-11-03,11210.0,,0.0
2020-11-04,11210.0,,0.0
2020-11-05,11210.0,,0.0
2020-11-06,11210.0,,0.0
2020-11-07,11210.0,,0.0
2020-11-08,11210.0,,0.0
2020-11-09,11210.0,,0.0
2020-11-10,11210.0,,0.0
2020-11-11,10830.0,-380.0,-0.03389830508474578
2020-11-12,10830.0,,0.0
2020-11-13,10830.0,,0.0
2020-11-14,10830.0,,0.0
2020-11-15,10830.0,,0.0
2020-11-16,10830.0,,0.0
2020-11-17,10830.0,,0.0
2020-11-18,10830.0,,0.0
2020-11-19,10830.0,,0.0
2020-11-20,10830.0,,0.0
2020-11-21,10830.0,,0.0
2020-11-22,10830.0,,0.0
2020-11-23,10830.0,,0.0
2020-11-24,10830.0,,0.0
2020-11-25,10830.0,,0.0
2020-11-26,11430.0,600.0,0.05540166204986141
2020-11-27,11430.0,,0.0
2020-11-28,11430.0,,0.0
2020-11-29,11430.0,,0.0
2020-11-30,11430.0,,0.0
2020-12-01,11430.0,,0.0
2020-12-02,11430.0,,0.0
2020-12-03,11430.0,,0.0
2020-12-04,11430.0,,0.0
2020-12-05,11430.0,,0.0
2020-12-06,11430.0,,0.0
2020-12-07,11430.0,,0.0
2020-12-08,11430.0,,0.0
2020-12-09,11430.0,,0.0
2020-12-10,11430.0,,0.0
2020-12-11,11890.0,460.0,0.0402449693788276
2020-12-12,11890.0,,0.0
2020-12-13,11890.0,,0.0
2020-12-14,11890.0,,0.0
2020-12-15,11890.0,,0.0
2020-12-16,11890.0,,0.0
2020-12-17,11890.0,,0.0
2020-12-18,11890.0,,0.0
2020-12-19,11890.0,,0.0
2020-12-20,11890.0,,0.0
2020-12-21,11890.0,,0.0
2020-12-22,11890.0,,0.0
2020-12-23,11890.0,,0.0
2020-12-24,11890.0,,0.0
2020-12-25,11890.0,,0.0
2020-12-26,12370.0,480.0,0.04037005887300249
2020-12-27,12370.0,,0.0
2020-12-28,12370.0,,0.0
2020-12-29,12370.0,,0.0
2020-12-30,12370.0,,0.0
2020-12-31,12370.0,,0.0
2021-01-01,12370.0,,0.0
2021-01-02,12370.0,,0.0
2021-01-03,12370.0,,0.0
2021-01-04,12370.0,,0.0
2021-01-05,12370.0,,0.0
2021-01-06,12370.0,,0.0
2021-01-07,12370.0,,0.0
2021-01-08,12370.0,,0.0
2021-01-09,12370.0,,0.0
2021-01-10,12370.0,,0.0
2021-01-11,12640.0,270.0,0.021827000808407382
2021-01-12,12640.0,,0.0
2021-01-13,12640.0,,0.0
2021-01-14,12640.0,,0.0
2021-01-15,12640.0,,0.0
2021-01-16,12640.0,,0.0
2021-01-17,12640.0,,0.0
2021-01-18,12640.0,,0.0
2021-01-19,12640.0,,0.0
2021-01-20,12640.0,,0.0
2021-01-21,12640.0,,0.0
2021-01-22,12640.0,,0.0
2021-01-23,12640.0,,0.0
2021-01-24,12640.0,,0.0
2021-01-25,12640.0,,0.0
2021-01-26,13040.0,400.0,0.03164556962025311
2021-01-27,13040.0,,0.0
2021-01-28,13040.0,,0.0
2021-01-29,13040.0,,0.0
2021-01-30,13040.0,,0.0
2021-01-31,13040.0,,0.0
2021-02-01,13040.0,,0.0
2021-02-02,13040.0,,0.0
2021-02-03,13040.0,,0.0
2021-02-04,13040.0,,0.0
2021-02-05,13040.0,,0.0
2021-02-06,13040.0,,0.0
2021-02-07,13040.0,,0.0
2021-02-08,13040.0,,0.0
2021-02-09,13040.0,,0.0
2021-02-10,13040.0,0.0,0.0
2021-02-11,13040.0,,0.0
2021-02-12,13040.0,,0.0
2021-02-13,13040.0,,0.0
2021-02-14,13040.0,,0.0
2021-02-15,13040.0,,0.0
2021-02-16,13040.0,,0.0
2021-02-17,13040.0,,0.0
2021-02-18,13040.0,,0.0
2021-02-19,13040.0,,0.0
2021-02-20,13040.0,,0.0
2021-02-21,13040.0,,0.0
2021-02-22,13040.0,,0.0
2021-02-23,13040.0,,0.0
2021-02-24,13040.0,,0.0
2021-02-25,13840.0,800.0,0.06134969325153383
2021-02-26,13840.0,,0.0
2021-02-27,13840.0,,0.0
2021-02-28,13840.0,,0.0
2021-03-01,13840.0,,0.0
2021-03-02,13840.0,,0.0
2021-03-03,13840.0,,0.0
2021-03-04,13840.0,,0.0
2021-03-05,13840.0,,0.0
2021-03-06,13840.0,,0.0
2021-03-07,13840.0,,0.0
2021-03-08,13840.0,,0.0
2021-03-09,13840.0,,0.0
2021-03-10,13840.0,,0.0
2021-03-11,13840.0,,0.0
2021-03-12,14400.0,560.0,0.040462427745664664
2021-03-13,14400.0,,0.0
2021-03-14,14400.0,,0.0
2021-03-15,14400.0,,0.0
2021-03-16,14400.0,,0.0
2021-03-17,14400.0,,0.0
2021-03-18,14400.0,,0.0
2021-03-19,14400.0,,0.0
2021-03-20,14400.0,,0.0
2021-03-21,14400.0,,0.0
2021-03-22,14400.0,,0.0
2021-03-23,14400.0,,0.0
2021-03-24,14400.0,,0.0
2021-03-25,14400.0,,0.0
2021-03-26,14400.0,,0.0
2021-03-27,14240.0,-160.0,-0.011111111111111072
2021-03-28,14240.0,,0.0
2021-03-29,14240.0,,0.0
2021-03-30,14240.0,,0.0
2021-03-31,14240.0,,0.0
2021-04-01,14240.0,,0.0
2021-04-02,14240.0,,0.0
2021-04-03,14240.0,,0.0
2021-04-04,14240.0,,0.0
2021-04-05,14240.0,,0.0
2021-04-06,14240.0,,0.0
2021-04-07,14240.0,,0.0
2021-04-08,14240.0,,0.0
2021-04-09,14240.0,,0.0
2021-04-10,14240.0,,0.0
2021-04-11,14240.0,,0.0
2021-04-12,14140.0,-100.0,-0.0070224719101124045
2021-04-13,14140.0,,0.0
2021-04-14,14140.0,,0.0
2021-04-15,14140.0,,0.0
2021-04-16,14140.0,,0.0
2021-04-17,14140.0,,0.0
2021-04-18,14140.0,,0.0
2021-04-19,14140.0,,0.0
2021-04-20,14140.0,,0.0
2021-04-21,14140.0,,0.0
2021-04-22,14140.0,,0.0
2021-04-23,14140.0,,0.0
2021-04-24,14140.0,,0.0
2021-04-25,14140.0,,0.0
2021-04-26,14140.0,,0.0
2021-04-27,14320.0,180.0,0.012729844413012836
2021-04-28,14320.0,,0.0
2021-04-29,14320.0,,0.0
2021-04-30,14320.0,,0.0
2021-05-01,14320.0,,0.0
2021-05-02,14320.0,,0.0
2021-05-03,14320.0,,0.0
2021-05-04,14320.0,,0.0
2021-05-05,14320.0,,0.0
2021-05-06,14320.0,,0.0
2021-05-07,14320.0,,0.0
2021-05-08,14320.0,,0.0
2021-05-09,14320.0,,0.0
2021-05-10,14320.0,,0.0
2021-05-11,14320.0,,0.0
2021-05-12,14770.0,450.0,0.03142458100558665
2021-05-13,14770.0,,0.0
2021-05-14,14770.0,,0.0
2021-05-15,14770.0,,0.0
2021-05-16,14770.0,,0.0
2021-05-17,14770.0,,0.0
2021-05-18,14770.0,,0.0
2021-05-19,14770.0,,0.0
2021-05-20,14770.0,,0.0
2021-05-21,14770.0,,0.0
2021-05-22,14770.0,,0.0
2021-05-23,14770.0,,0.0
2021-05-24,14770.0,,0.0
2021-05-25,14770.0,,0.0
2021-05-26,14770.0,,0.0
2021-05-27,14770.0,0.0,0.0
2021-05-28,14770.0,,0.0
2021-05-29,14770.0,,0.0
2021-05-30,14770.0,,0.0
2021-05-31,14770.0,,0.0
2021-06-01,14770.0,,0.0
2021-06-02,14770.0,,0.0
2021-06-03,14770.0,,0.0
2021-06-04,14770.0,,0.0
2021-06-05,14770.0,,0.0
2021-06-06,14770.0,,0.0
2021-06-07,14770.0,,0.0
2021-06-08,14770.0,,0.0
2021-06-09,14770.0,,0.0
2021-06-10,14770.0,,0.0
2021-06-11,15440.0,670.0,0.04536222071767093
2021-06-12,15440.0,,0.0
2021-06-13,15440.0,,0.0
2021-06-14,15440.0,,0.0
2021-06-15,15440.0,,0.0
2021-06-16,15440.0,,0.0
2021-06-17,15440.0,,0.0
2021-06-18,15440.0,,0.0
2021-06-19,15440.0,,0.0
2021-06-20,15440.0,,0.0
2021-06-21,15440.0,,0.0
2021-06-22,15440.0,,0.0
2021-06-23,15440.0,,0.0
2021-06-24,15440.0,,0.0
2021-06-25,15440.0,,0.0
2021-06-26,16110.0,670.0,0.04339378238341962
2021-06-27,16110.0,,0.0
2021-06-28,16110.0,,0.0
2021-06-29,16110.0,,0.0
2021-06-30,16110.0,,0.0
2021-07-01,16110.0,,0.0
2021-07-02,16110.0,,0.0
2021-07-03,16110.0,,0.0
2021-07-04,16110.0,,0.0
2021-07-05,16110.0,,0.0
2021-07-06,16110.0,,0.0
2021-07-07,16110.0,,0.0
2021-07-08,16110.0,,0.0
2021-07-09,16110.0,,0.0
2021-07-10,16110.0,,0.0
2021-07-11,16110.0,,0.0
2021-07-12,16530.0,420.0,0.026070763500931182
2021-07-13,16530.0,,0.0
2021-07-14,16530.0,,0.0
2021-07-15,16530.0,,0.0
2021-07-16,16530.0,,0.0
2021-07-17,16530.0,,0.0
2021-07-18,16530.0,,0.0
2021-07-19,16530.0,,0.0
2021-07-20,16530.0,,0.0
2021-07-21,16530.0,,0.0
2021-07-22,16530.0,,0.0
2021-07-23,16530.0,,0.0
2021-07-24,16530.0,,0.0
2021-07-25,16530.0,,0.0
2021-07-26,16530.0,,0.0
2021-07-27,16370.0,-160.0,-0.009679370840895318
2021-07-28,16370.0,,0.0
2021-07-29,16370.0,,0.0
2021-07-30,16370.0,,0.0
2021-07-31,16370.0,,0.0
2021-08-01,16370.0,,0.0
2021-08-02,16370.0,,0.0
2021-08-03,16370.0,,0.0
2021-08-04,16370.0,,0.0
2021-08-05,16370.0,,0.0
2021-08-06,16370.0,,0.0
2021-08-07,16370.0,,0.0
2021-08-08,16370.0,,0.0
2021-08-09,16370.0,,0.0
2021-08-10,16370.0,,0.0
2021-08-11,16170.0,-200.0,-0.012217470983506451
2021-08-12,16170.0,,0.0
2021-08-13,16170.0,,0.0
2021-08-14,16170.0,,0.0
2021-08-15,16170.0,,0.0
2021-08-16,16170.0,,0.0
2021-08-17,16170.0,,0.0
2021-08-18,16170.0,,0.0
2021-08-19,16170.0,,0.0
2021-08-20,16170.0,,0.0
2021-08-21,16170.0,,0.0
2021-08-22,16170.0,,0.0
2021-08-23,16170.0,,0.0
2021-08-24,16170.0,,0.0
2021-08-25,16170.0,,0.0
2021-08-26,15660.0,-510.0,-0.03153988868274582
2021-08-27,15660.0,,0.0
2021-08-28,15660.0,,0.0
2021-08-29,15660.0,,0.0
2021-08-30,15660.0,,0.0
2021-08-31,15660.0,,0.0
2021-09-01,15660.0,,0.0
2021-09-02,15660.0,,0.0
2021-09-03,15660.0,,0.0
2021-09-04,15660.0,,0.0
2021-09-05,15660.0,,0.0
2021-09-06,15660.0,,0.0
2021-09-07,15660.0,,0.0
2021-09-08,15660.0,,0.0
2021-09-09,15660.0,,0.0
2021-09-10,16020.0,360.0,0.02298850574712641
2021-09-11,16020.0,,0.0
2021-09-12,16020.0,,0.0
2021-09-13,16020.0,,0.0
2021-09-14,16020.0,,0.0
2021-09-15,16020.0,,0.0
2021-09-16,16020.0,,0.0
2021-09-17,16020.0,,0.0
2021-09-18,16020.0,,0.0
2021-09-19,16020.0,,0.0
2021-09-20,16020.0,,0.0
2021-09-21,16020.0,,0.0
2021-09-22,16020.0,,0.0
2021-09-23,16020.0,,0.0
2021-09-24,16020.0,,0.0
2021-09-25,16580.0,560.0,0.03495630461922605
2021-09-26,16580.0,,0.0
2021-09-27,16580.0,,0.0
2021-09-28,16580.0,,0.0
2021-09-29,16580.0,,0.0
2021-09-30,16580.0,,0.0
2021-10-01,16580.0,,0.0
2021-10-02,16580.0,,0.0
2021-10-03,16580.0,,0.0
2021-10-04,16580.0,,0.0
2021-10-05,16580.0,,0.0
2021-10-06,16580.0,,0.0
2021-10-07,16580.0,,0.0
2021-10-08,16580.0,,0.0
2021-10-09,16580.0,,0.0
2021-10-10,16580.0,,0.0
2021-10-11,17540.0,960.0,0.0579010856453559
2021-10-12,17540.0,,0.0
2021-10-13,17540.0,,0.0
2021-10-14,17540.0,,0.0
2021-10-15,17540.0,,0.0
2021-10-16,17540.0,,0.0
2021-10-17,17540.0,,0.0
2021-10-18,17540.0,,0.0
2021-10-19,17540.0,,0.0
2021-10-20,17540.0,,0.0
2021-10-21,17540.0,,0.0
2021-10-22,17540.0,,0.0
2021-10-23,17540.0,,0.0
2021-10-24,17540.0,,0.0
2021-10-25,17540.0,,0.0
2021-10-26,18710.0,1170.0,0.0667046750285063
2021-10-27,18710.0,,0.0
2021-10-28,18710.0,,0.0
2021-10-29,18710.0,,0.0
2021-10-30,18710.0,,0.0
2021-10-31,18710.0,,0.0
2021-11-01,18710.0,,0.0
2021-11-02,18710.0,,0.0
2021-11-03,18710.0,,0.0
2021-11-04,18710.0,,0.0
2021-11-05,18710.0,,0.0
2021-11-06,18710.0,,0.0
2021-11-07,18710.0,,0.0
2021-11-08,18710.0,,0.0
2021-11-09,18710.0,,0.0
2021-11-10,18710.0,0.0,0.0
2021-11-11,18710.0,,0.0
2021-11-12,18710.0,,0.0
2021-11-13,18710.0,,0.0
2021-11-14,18710.0,,0.0
2021-11-15,18710.0,,0.0
2021-11-16,18710.0,,0.0
2021-11-17,18710.0,,0.0
2021-11-18,18710.0,,0.0
2021-11-19,18710.0,,0.0
2021-11-20,18710.0,,0.0
2021-11-21,18710.0,,0.0
2021-11-22,18710.0,,0.0
2021-11-23,18710.0,,0.0
2021-11-24,18710.0,,0.0
2021-11-25,18380.0,-330.0,-0.01763762693746662
2021-11-26,18380.0,,0.0
2021-11-27,18380.0,,0.0
2021-11-28,18380.0,,0.0
2021-11-29,18380.0,,0.0
2021-11-30,18380.0,,0.0
2021-12-01,18380.0,,0.0
2021-12-02,18380.0,,0.0
2021-12-03,18380.0,,0.0
2021-12-04,18380.0,,0.0
2021-12-05,18380.0,,0.0
2021-12-06,18380.0,,0.0
2021-12-07,18380.0,,0.0
2021-12-08,18380.0,,0.0
2021-12-09,18380.0,,0.0
2021-12-10,17330.0,-1050.0,-0.0571273122959739
2021-12-11,17330.0,,0.0
2021-12-12,17330.0,,0.0
2021-12-13,17330.0,,0.0
2021-12-14,17330.0,,0.0
2021-12-15,17330.0,,0.0
2021-12-16,17330.0,,0.0
2021-12-17,17330.0,,0.0
2021-12-18,17330.0,,0.0
2021-12-19,17330.0,,0.0
2021-12-20,17330.0,,0.0
2021-12-21,17330.0,,0.0
2021-12-22,17330.0,,0.0
2021-12-23,17330.0,,0.0
2021-12-24,17330.0,,0.0
2021-12-25,17570.0,240.0,0.013848817080207798
2021-12-26,17570.0,,0.0
2021-12-27,17570.0,,0.0
2021-12-28,17570.0,,0.0
2021-12-29,17570.0,,0.0
2021-12-30,17570.0,,0.0
2021-12-31,17570.0,,0.0
2022-01-01,17570.0,,0.0
2022-01-02,17570.0,,0.0
2022-01-03,17570.0,,0.0
2022-01-04,17570.0,,0.0
2022-01-05,17570.0,,0.0
2022-01-06,17570.0,,0.0
2022-01-07,17570.0,,0.0
2022-01-08,17570.0,,0.0
2022-01-09,17570.0,,0.0
2022-01-10,17570.0,,0.0
2022-01-11,18230.0,660.0,0.037564029595902104
2022-01-12,18230.0,,0.0
2022-01-13,18230.0,,0.0
2022-01-14,18230.0,,0.0
2022-01-15,18230.0,,0.0
2022-01-16,18230.0,,0.0
2022-01-17,18230.0,,0.0
2022-01-18,18230.0,,0.0
2022-01-19,18230.0,,0.0
2022-01-20,18230.0,,0.0
2022-01-21,18900.0,670.0,0.036752605595172794
2022-01-22,18900.0,,0.0
2022-01-23,18900.0,,0.0
2022-01-24,18900.0,,0.0
2022-01-25,18900.0,,0.0
2022-01-26,18900.0,,0.0
2022-01-27,18900.0,,0.0
2022-01-28,18900.0,,0.0
2022-01-29,18900.0,,0.0
2022-01-30,18900.0,,0.0
2022-01-31,18900.0,,0.0
2022-02-01,18900.0,,0.0
2022-02-02,18900.0,,0.0
2022-02-03,18900.0,,0.0
2022-02-04,18900.0,,0.0
2022-02-05,18900.0,,0.0
2022-02-06,18900.0,,0.0
2022-02-07,18900.0,,0.0
2022-02-08,18900.0,,0.0
2022-02-09,18900.0,,0.0
2022-02-10,18900.0,,0.0
2022-02-11,19860.0,960.0,0.050793650793650835
2022-02-12,19860.0,,0.0
2022-02-13,19860.0,,0.0
2022-02-14,19860.0,,0.0
2022-02-15,19860.0,,0.0
2022-02-16,19860.0,,0.0
2022-02-17,19860.0,,0.0
2022-02-18,19860.0,,0.0
2022-02-19,19860.0,,0.0
2022-02-20,19860.0,,0.0
2022-02-21,20800.0,940.0,0.04733131923464251
2022-02-22,20800.0,,0.0
2022-02-23,20800.0,,0.0
2022-02-24,20800.0,,0.0
2022-02-25,20800.0,,0.0
2022-02-26,20800.0,,0.0
2022-02-27,20800.0,,0.0
2022-02-28,20800.0,,0.0
2022-03-01,21310.0,510.0,0.024519230769230793
2022-03-02,21310.0,,0.0
2022-03-03,21310.0,,0.0
2022-03-04,21310.0,,0.0
2022-03-05,21310.0,,0.0
2022-03-06,21310.0,,0.0
2022-03-07,21310.0,,0.0
2022-03-08,21310.0,,0.0
2022-03-09,21310.0,,0.0
2022-03-10,21310.0,,0.0
2022-03-11,25260.0,3950.0,0.1853589863913656
2022-03-12,25260.0,,0.0
2022-03-13,25260.0,,0.0
2022-03-14,25260.0,,0.0
2022-03-15,25260.0,,0.0
2022-03-16,25260.0,,0.0
2022-03-17,25260.0,,0.0
2022-03-18,25260.0,,0.0
2022-03-19,25260.0,,0.0
2022-03-20,25260.0,,0.0
2022-03-21,23630.0,-1630.0,-0.06452889944576401
2022-03-22,23630.0,,0.0
2022-03-23,23630.0,,0.0
2022-03-24,23630.0,,0.0
2022-03-25,23630.0,,0.0
2022-03-26,23630.0,,0.0
2022-03-27,23630.0,,0.0
2022-03-28,23630.0,,0.0
2022-03-29,23630.0,,0.0
2022-03-30,23630.0,,0.0
2022-03-31,23630.0,,0.0
2022-04-01,25080.0,1450.0,0.06136267456622946
2022-04-02,25080.0,,0.0
2022-04-03,25080.0,,0.0
2022-04-04,25080.0,,0.0
2022-04-05,25080.0,,0.0
2022-04-06,25080.0,,0.0
2022-04-07,25080.0,,0.0
2022-04-08,25080.0,,0.0
2022-04-09,25080.0,,0.0
2022-04-10,25080.0,,0.0
2022-04-11,25080.0,,0.0
2022-04-12,24380.0,-700.0,-0.027910685805422664
2022-04-13,24380.0,,0.0
2022-04-14,24380.0,,0.0
2022-04-15,24380.0,,0.0
2022-04-16,24380.0,,0.0
2022-04-17,24380.0,,0.0
2022-04-18,24380.0,,0.0
2022-04-19,24380.0,,0.0
2022-04-20,24380.0,,0.0
2022-04-21,25350.0,970.0,0.03978671041837578
2022-04-22,25350.0,,0.0
2022-04-23,25350.0,,0.0
2022-04-24,25350.0,,0.0
2022-04-25,25350.0,,0.0
2022-04-26,25350.0,,0.0
2022-04-27,25350.0,,0.0
2022-04-28,25350.0,,0.0
2022-04-29,25350.0,,0.0
2022-04-30,25350.0,,0.0
2022-05-01,25350.0,,0.0
2022-05-02,25350.0,,0.0
2022-05-03,25350.0,,0.0
2022-05-04,25530.0,180.0,0.007100591715976323
2022-05-05,25530.0,,0.0
2022-05-06,25530.0,,0.0
2022-05-07,25530.0,,0.0
2022-05-08,25530.0,,0.0
2022-05-09,25530.0,,0.0
2022-05-10,25530.0,,0.0
2022-05-11,26650.0,1120.0,0.04386995691343509
2022-05-12,26650.0,,0.0
2022-05-13,26650.0,,0.0
2022-05-14,26650.0,,0.0
2022-05-15,26650.0,,0.0
2022-05-16,26650.0,,0.0
2022-05-17,26650.0,,0.0
2022-05-18,26650.0,,0.0
2022-05-19,26650.0,,0.0
2022-05-20,26650.0,,0.0
2022-05-21,26650.0,,0.0
2022-05-22,26650.0,,0.0
2022-05-23,25550.0,-1100.0,-0.0412757973733584
2022-05-24,25550.0,,0.0
2022-05-25,25550.0,,0.0
2022-05-26,25550.0,,0.0
2022-05-27,25550.0,,0.0
2022-05-28,25550.0,,0.0
2022-05-29,25550.0,,0.0
2022-05-30,25550.0,,0.0
2022-05-31,25550.0,,0.0
2022-06-01,26390.0,840.0,0.03287671232876721
2022-06-02,26390.0,,0.0
2022-06-03,26390.0,,0.0
2022-06-04,26390.0,,0.0
2022-06-05,26390.0,,0.0
2022-06-06,26390.0,,0.0
2022-06-07,26390.0,,0.0
2022-06-08,26390.0,,0.0
2022-06-09,26390.0,,0.0
2022-06-10,26390.0,,0.0
2022-06-11,26390.0,,0.0
2022-06-12,26390.0,,0.0
2022-06-13,29020.0,2630.0,0.09965896172792732
2022-06-14,29020.0,,0.0
2022-06-15,29020.0,,0.0
2022-06-16,29020.0,,0.0
2022-06-17,29020.0,,0.0
2022-06-18,29020.0,,0.0
2022-06-19,29020.0,,0.0
2022-06-20,29020.0,,0.0
2022-06-21,30010.0,990.0,0.03411440385940723
2022-06-22,30010.0,,0.0
2022-06-23,30010.0,,0.0
2022-06-24,30010.0,,0.0
2022-06-25,30010.0,,0.0
2022-06-26,30010.0,,0.0
2022-06-27,30010.0,,0.0
2022-06-28,30010.0,,0.0
2022-06-29,30010.0,,0.0
2022-06-30,30010.0,,0.0
2022-07-01,29610.0,-400.0,-0.013328890369876722
2022-07-02,29610.0,,0.0
2022-07-03,29610.0,,0.0
2022-07-04,29610.0,,0.0
2022-07-05,29610.0,,0.0
2022-07-06,29610.0,,0.0
2022-07-07,29610.0,,0.0
2022-07-08,29610.0,,0.0
2022-07-09,29610.0,,0.0
2022-07-10,29610.0,,0.0
2022-07-11,26590.0,-3020.0,-0.10199257007767648
2022-07-12,26590.0,,0.0
2022-07-13,26590.0,,0.0
2022-07-14,26590.0,,0.0
2022-07-15,26590.0,,0.0
2022-07-16,26590.0,,0.0
2022-07-17,26590.0,,0.0
2022-07-18,26590.0,,0.0
2022-07-19,26590.0,,0.0
2022-07-20,26590.0,,0.0
2022-07-21,24850.0,-1740.0,-0.06543813463708159
2022-07-22,24850.0,,0.0
2022-07-23,24850.0,,0.0
2022-07-24,24850.0,,0.0
2022-07-25,24850.0,,0.0
2022-07-26,24850.0,,0.0
2022-07-27,24850.0,,0.0
2022-07-28,24850.0,,0.0
2022-07-29,24850.0,,0.0
2022-07-30,24850.0,,0.0
2022-07-31,24850.0,,0.0
2022-08-01,23900.0,-950.0,-0.0382293762575453
2022-08-02,23900.0,,0.0
2022-08-03,23900.0,,0.0
2022-08-04,23900.0,,0.0
2022-08-05,23900.0,,0.0
2022-08-06,23900.0,,0.0
2022-08-07,23900.0,,0.0
2022-08-08,23900.0,,0.0
2022-08-09,23900.0,,0.0
2022-08-10,23900.0,,0.0
2022-08-11,22900.0,-1000.0,-0.04184100418410042
2022-08-12,22900.0,,0.0
2022-08-13,22900.0,,0.0
2022-08-14,22900.0,,0.0
2022-08-15,22900.0,,0.0
2022-08-16,22900.0,,0.0
2022-08-17,22900.0,,0.0
2022-08-18,22900.0,,0.0
2022-08-19,22900.0,,0.0
2022-08-20,22900.0,,0.0
2022-08-21,22900.0,,0.0
2022-08-22,23750.0,850.0,0.037117903930131035
2022-08-23,23750.0,,0.0
2022-08-24,23750.0,,0.0
2022-08-25,23750.0,,0.0
2022-08-26,23750.0,,0.0
2022-08-27,23750.0,,0.0
2022-08-28,23750.0,,0.0
2022-08-29,23750.0,,0.0
2022-08-30,23750.0,,0.0
2022-08-31,23750.0,,0.0
2022-09-01,23750.0,,0.0
2022-09-02,23750.0,,0.0
2022-09-03,23750.0,,0.0
2022-09-04,23750.0,,0.0
2022-09-05,25180.0,1430.0,0.06021052631578949
2022-09-06,25180.0,,0.0
2022-09-07,25180.0,,0.0
2022-09-08,25180.0,,0.0
2022-09-09,25180.0,,0.0
2022-09-10,25180.0,,0.0
2022-09-11,25180.0,,0.0
2022-09-12,24180.0,-1000.0,-0.039714058776807004
2022-09-13,24180.0,,0.0
2022-09-14,24180.0,,0.0
2022-09-15,24180.0,,0.0
2022-09-16,24180.0,,0.0
2022-09-17,24180.0,,0.0
2022-09-18,24180.0,,0.0
2022-09-19,24180.0,,0.0
2022-09-20,24180.0,,0.0
2022-09-21,22530.0,-1650.0,-0.06823821339950376
2022-09-22,22530.0,,0.0
2022-09-23,22530.0,,0.0
2022-09-24,22530.0,,0.0
2022-09-25,22530.0,,0.0
2022-09-26,22530.0,,0.0
2022-09-27,22530.0,,0.0
2022-09-28,22530.0,,0.0
2022-09-29,22530.0,,0.0
2022-09-30,22530.0,,0.0
2022-10-01,22530.0,,0.0
2022-10-02,22530.0,,0.0
2022-10-03,22200.0,-330.0,-0.01464713715046606
2022-10-04,22200.0,,0.0
2022-10-05,22200.0,,0.0
2022-10-06,22200.0,,0.0
2022-10-07,22200.0,,0.0
2022-10-08,22200.0,,0.0
2022-10-09,22200.0,,0.0
2022-10-10,22200.0,,0.0
2022-10-11,24180.0,1980.0,0.08918918918918917
2022-10-12,24180.0,,0.0
2022-10-13,24180.0,,0.0
2022-10-14,24180.0,,0.0
2022-10-15,24180.0,,0.0
2022-10-16,24180.0,,0.0
2022-10-17,24180.0,,0.0
2022-10-18,24180.0,,0.0
2022-10-19,24180.0,,0.0
2022-10-20,24180.0,,0.0
2022-10-21,24780.0,600.0,0.02481389578163773
2022-10-22,24780.0,,0.0
2022-10-23,24780.0,,0.0
2022-10-24,24780.0,,0.0
2022-10-25,24780.0,,0.0
2022-10-26,24780.0,,0.0
2022-10-27,24780.0,,0.0
2022-10-28,24780.0,,0.0
2022-10-29,24780.0,,0.0
2022-10-30,24780.0,,0.0
2022-10-31,24780.0,,0.0
2022-11-01,25070.0,290.0,0.011702986279257477
2022-11-02,25070.0,,0.0
2022-11-03,25070.0,,0.0
2022-11-04,25070.0,,0.0
2022-11-05,25070.0,,0.0
2022-11-06,25070.0,,0.0
2022-11-07,25070.0,,0.0
2022-11-08,25070.0,,0.0
2022-11-09,25070.0,,0.0
2022-11-10,25070.0,,0.0
2022-11-11,24980.0,-90.0,-0.0035899481451934223
2022-11-12,24980.0,,0.0
2022-11-13,24980.0,,0.0
2022-11-14,24980.0,,0.0
2022-11-15,24980.0,,0.0
2022-11-16,24980.0,,0.0
2022-11-17,24980.0,,0.0
2022-11-18,24980.0,,0.0
2022-11-19,24980.0,,0.0
2022-11-20,24980.0,,0.0
2022-11-21,24800.0,-180.0,-0.007205764611689314
2022-11-22,24800.0,,0.0
2022-11-23,24800.0,,0.0
2022-11-24,24800.0,,0.0
2022-11-25,24800.0,,0.0
2022-11-26,24800.0,,0.0
2022-11-27,24800.0,,0.0
2022-11-28,24800.0,,0.0
2022-11-29,24800.0,,0.0
2022-11-30,24800.0,,0.0
2022-12-01,23210.0,-1590.0,-0.06411290322580643
2022-12-02,23210.0,,0.0
2022-12-03,23210.0,,0.0
2022-12-04,23210.0,,0.0
2022-12-05,23210.0,,0.0
2022-12-06,23210.0,,0.0
2022-12-07,23210.0,,0.0
2022-12-08,23210.0,,0.0
2022-12-09,23210.0,,0.0
